Name,Count
SCHLUMBOHM,174
SAWAI,221
ZAKHEIM,106
KIDDLE,140
LEASH,133
MCKALIP,117
PEERA,115
MARTINEZGUZMAN,116
KAUS,900
NAPPO,613
NECE,169
CATEDRAL,146
TABAR,630
CHOTT,217
ERBA,167
LANGSDORF,402
LOEWENTHAL,249
GAZCA,338
PEPPERS,5171
DREFS,115
YARUSSO,233
LANFRANCO,409
CONRIQUE,153
RAMAR,135
DIOS,290
RITTERBECK,169
HALTER,4349
GHIZ,161
WEISBECKER,427
HOH,741
HEITZINGER,114
PALLACK,108
CARRASQUEL,133
ARNEDO,108
BUFORD,9089
DUCCINI,125
DELLWO,275
CARDINA,117
RIPKOWSKI,117
HUMBYRD,114
TESFAMICHAEL,169
SEBERGER,196
PODOBINSKI,125
FRONZAGLIO,149
VANHEMERT,335
JADICK,163
COUTAIN,172
ERDIE,111
LOOS,4064
MATTEAU,199
OLAYINKA,192
KEMPEMA,157
AEH,112
KOLDA,194
TEAGARDEN,500
BOGGS,27880
METHNER,334
EBROM,112
LADAK,116
OPPEL,553
DOZARK,151
KACSUR,154
CANDELMO,144
CONDICT,263
WEASEL,240
WATLER,504
CABILING,105
ROENIGK,132
BALISH,127
TUTOLO,138
SJOLANDER,400
JURECKI,156
SIGARS,102
HENDRIE,438
ESTENSON,427
FLORESREYES,210
TILBURG,124
DOMINIK,459
SALIN,414
MAEHL,161
INGVALSON,195
WEISHEIT,566
DELORE,151
REBICH,278
GALAPON,303
HERTZBERG,949
HRENCHIR,117
BAFFONI,108
GOLISANO,140
BRUMMELL,622
ROPELEWSKI,170
LUMAJ,174
LADLEY,425
DANH,1294
WINIK,166
PHILIPPS,1595
RAMONDETTA,110
FEHRING,512
MCARTOR,599
NELTNER,306
SUTKOWSKI,289
GUMBY,177
SARTELLE,106
BARRANTI,120
HOOTEN,4751
GAGEBY,113
DISINGER,176
HOOKER,16646
BOFFELI,103
EDUARTE,112
DEBIASIO,216
PEDRO,6649
CROSSGROVE,336
KAZMERSKI,114
KEMBEL,298
CANIDATE,206
ROADARMEL,287
MOPPIN,437
KLAMPE,143
SHULKIN,248
AMACKER,794
KERECZ,104
LITZELMAN,166
KURBANOV,191
WADIA,175
CHHENG,506
NAZIRI,126
TIGNEY,115
SHIOTANI,112
SIVAN,101
ESCOGIDO,127
KANTZ,694
STOFLE,137
RETZLOFF,532
REEFE,105
BARROWS,7773
FAULISE,132
SAVIC,629
ROMANOVA,161
DUNIPHIN,103
MUSTOE,389
UMETSU,119
TANZ,169
YAKSICH,154
NIEJADLIK,140
CALENDA,195
DUSCHL,149
MANEMANN,116
KALANTZIS,151
LISSNER,329
BELSCHNER,321
IJAMS,225
FOWLDS,114
HILDER,331
UNNI,148
MATSUYAMA,381
DEROUSSELLE,206
FUCHS,12958
ROBLETO,637
ELLERBEE,1518
SANTILLA,164
THEES,176
MACHIN,1971
MCCLISH,1249
SCHISSLER,839
FOLCHI,120
SIRKIS,170
LEVENSON,2538
WE,338
TROMBINO,572
BORNHORST,501
FROST,42015
MCALEXANDER,1579
MILLEVOI,115
FOGA,109
CARNEAL,1135
JARBOE,2822
UEBERROTH,191
EVERNHAM,191
TULENKO,168
HIMSTEDT,119
EDGERLY,1436
GOLDS,190
TESS,573
MALAMUD,353
KLEVA,162
PARROW,620
MAINO,399
MASOUDI,129
MCLUCAS,895
KROELL,201
SONDEY,111
MCCLYMONDS,349
ARRISOLA,128
SPYCHALSKI,539
EBNER,3476
ERPENBECK,167
KEIN,204
ALBERTZ,132
CHECCHIA,236
NIESER,149
RUX,837
RAMBADT,132
GARTRELL,1733
MAQUEDA,732
DAHLINGER,248
LIEBICH,242
GRANDHI,190
COLIO,181
JERKOVIC,121
PETRITSCH,138
MEXICANO,706
SEWING,217
SALOME,926
TIEDEMANN,1764
BROFFORD,111
ZIMBARDI,155
ROLNICK,390
KNOLHOFF,158
TISTHAMMER,127
KOHLES,492
FARERI,162
SMUIN,349
BOUSKA,766
LOVAAS,413
ABATECOLA,116
WASHA,306
SAYDEE,167
SWARY,120
MATTEN,223
DCOSTA,481
HONNOLL,160
LEFORT,1272
DIP,337
OFER,108
LAWELL,138
PORTENIER,253
PORFILIO,173
IRRIZARY,156
BIVINGS,315
ZEIGLER,13135
NOORY,232
KOPERNA,109
STIDMAN,291
TOWNS,7760
WITTERS,552
TRAFFANSTEDT,211
ISHAQ,682
SCHWARZMAN,282
VIRGO,785
VOELLER,814
VANHEES,190
PANOS,2166
ABDEL,359
KUHNER,467
EBIE,207
MURAO,172
RACKOW,358
SITZLER,238
CHARNETSKI,109
DEBRABANDER,115
MASSELL,125
HERMITT,102
TARLO,135
RINEARSON,199
HARTSBURG,122
VERO,439
MAURICIO,5371
HORINE,1033
LABBATE,301
SAEIDI,123
ECKHARDT,4520
SPATA,335
SABATA,259
BYLES,570
NAND,627
BUENAFLOR,405
NATTIEL,100
TWAROG,316
VENERABLE,411
MAKINS,445
SABOO,121
GAZAWAY,1557
PUCHE,107
ROSITANO,140
HAINZ,106
GORHAM,8458
MAHEDY,133
SNELLENBERGER,116
PURIN,118
NAFZGER,140
ASLAKSON,285
FIRKUS,590
GOWLER,219
ESMAILI,308
SCHOER,213
STEINHARTER,100
ARTINGER,195
PARSAD,112
KRUCEK,121
MAYDWELL,131
GOETZMAN,337
MENDS,180
FORSCHNER,129
SIANEZ,476
MADDOCKS,1070
RIPPSTEIN,141
PACKNETT,234
MARELL,132
ULSTAD,183
COBY,1061
HIGHAM,1658
POEHLS,338
CECI,648
MALHOTRA,3206
ALL OTHER NAMES,29312001
LOPEZRUIZ,402
CRALL,921
EACKLES,137
HOUSKEEPER,218
BRONSON,11229
BREITIGAM,120
GEORGEN,246
SANDEFUR,2881
EICKMEYER,303
RITZMANN,216
OGUNSOLA,152
MEULENERS,146
SAXION,124
LEIBE,108
GARBISO,215
RAYBOURN,449
DELORES,187
MANGUBAT,419
KRINGS,886
WIMSETT,237
ADERA,115
PFEIL,2531
YOCH,187
CEPHUS,985
ZAPPALA,778
HOFFORD,233
HOSEY,3735
GOTTA,335
COLOMBO,5205
BUERCK,253
BREIDING,204
KINEL,189
ROHA,115
REDHAGE,115
SCATENA,468
KETTERL,106
DONIA,252
HOXHA,1154
DEROBBIO,132
LOUBERT,151
MOSES,39216
AKESSON,108
CROMIE,624
NAILE,178
TABOAS,101
BENSCOTER,624
LICHNER,193
TUSHAR,150
SEMADENI,114
KORKUTOVIC,160
GARIA,214
STROESSNER,115
ZINGALE,543
RILLERA,380
ROBIDEAUX,316
TRONCOSO,2943
CUTCLIFFE,151
HEET,183
STREM,148
PANSCH,130
GRECH,1235
GEVING,496
SLEBODNICK,134
GLASHEEN,463
HEBERLIG,209
DRIEDGER,131
MAUGERI,580
KOONCE,5870
WARNELL,425
SCHIRRIPA,453
SPALINGER,173
GRANDA,2859
BALOY,177
CINTORINO,147
LOHUIS,144
BOUWMAN,810
PELCH,185
DRAMIS,182
MACLENNAN,1290
BJORN,471
BUGBEE,1700
SERUYA,169
LOMBARD,5873
HELEIN,121
ABRAMOFF,132
SERL,137
LAMADRID,983
DUESING,392
NASELLA,110
LAMONS,1092
URSCHEL,375
OZDEN,112
SPANKS,169
MUDRYK,153
SANTOVENIA,120
HORELICA,177
ABDELSHAHID,101
WIMER,3571
CUSTANCE,163
TRAPPETT,113
DINNELL,141
TOWERY,3400
SCHEIDELER,197
MADIRAJU,110
EISENBRANDT,206
FERDIN,415
MACELLARO,116
NIOLET,117
BRIDGE,5933
REVIE,148
DIFEDERICO,184
HANDZO,129
MARKSBURY,391
AXON,471
BROXTON,1617
CHECCHIO,183
MUDRAK,279
URIAN,233
MARTINDELCAMPO,602
WHAPLES,266
STAHLI,154
HANDZEL,335
GASBARRA,100
TRIEBEL,256
ARANDA,19298
HAMMARGREN,144
LAMUSGA,157
KHAT,118
ASPURIA,150
OAKFORD,133
BETTERMANN,129
NORDELL,444
POLEVOY,206
CULLING,174
MATUSIAK,646
LAYSON,822
PHILMAN,234
GUZEK,535
MCFAIL,281
ZANGHI,718
TEASE,311
LALENA,141
HALLSWORTH,104
TEGELER,869
VEUM,216
SCHMIDTLEIN,176
BIRRU,121
ELATTAR,114
MYKEL,141
SEEBOHM,108
HUPKE,233
EIPP,101
BAJADA,117
FUTCHER,131
NELEN,149
DALLY,1225
LAURENZANO,201
GEASLIN,144
OBIN,192
UGARTE,3272
VACULA,147
RUBNER,332
CALVARIO,948
SOULIA,313
DOMEIER,605
PING,3209
DEVOS,2200
ZOPP,210
EMHOF,127
CATONE,604
GUMAYAGAY,110
BOBBIE,234
ALIER,182
BOSKOVIC,278
GRENE,131
ROLFS,606
BEGANY,146
OREM,1079
MCCOTTRELL,193
SEABOLD,281
RUNNELLS,773
HAVES,141
GELARDI,426
EUDALEY,159
IMPROTA,197
SAVLA,171
RAEBER,155
SEEHOLZER,175
MALANDRUCCOLO,132
RIOSRIVERA,110
MAGNUSON,7980
BIRRI,102
LOYO,446
KISOR,747
CASSERINO,145
LEPREE,148
LANDAZURI,357
MACMARTIN,189
OPAT,286
SELBO,147
TREESH,414
WOLGAMOTT,562
GARVEN,310
CASTANON,7673
PASHLEY,354
RIPALDA,119
VANDERWATER,207
BHOWMIK,272
DELBALSO,175
SILKER,120
HEYN,959
PENUELAS,746
CAMPANA,3920
KLOEWER,205
WESTROM,418
SIEBENECK,307
SABRI,511
PROX,265
MOSMAN,768
IZZARELLI,121
CERENZIA,122
DELEHANT,162
SKILLINGTON,126
WARBURG,131
BILSE,108
WOLLEN,295
NATUSCH,120
VANHAGEN,110
NOVITZKE,104
DEBRITO,581
WEERASINGHE,320
BRODNER,143
PANCIERA,363
LESNIEWICZ,142
PAPO,105
WEIZER,164
DOVERSPIKE,658
HINCHLIFFE,757
DELAPLANE,319
SERIE,294
MARSICANO,583
SASHER,114
DOMONKOS,293
NIEWIAROWSKI,129
ANWER,191
LIBRA,245
POTH,1031
BODENSTAB,225
LEMNA,102
CASCIOTTI,121
GOODRICK,472
LEGNON,305
FOUHY,109
HONGO,248
ESTREM,306
GENTGES,131
CASTILLOPEREZ,162
THOTA,667
LOOSEN,171
HODINA,118
ALTIERE,182
GUKEISEN,126
HEGLUND,277
ZITZMAN,187
MAUNE,405
MARESH,1119
PERKOSKI,209
DANNIS,151
ANHORN,308
DEWI,102
QUAILE,235
FREIBOTH,144
KICH,104
COLBENSON,193
KRUGH,538
DORCHESTER,240
ZACH,1554
SINYARD,525
CHAMPEAU,730
DRAFT,236
STIEREN,241
YASUKAWA,134
BLAIN,4764
KLOCKZIEM,103
HUNZEKER,459
GIALLELLA,106
LITSCHER,255
DESJARLAIS,1188
KAHAWAI,122
ZUNO,1092
STIRMAN,157
MCENENY,110
DUGA,223
KOLENC,178
WALBORN,919
BORRELLI,3440
NIKOLLAJ,152
WYPER,114
PRITT,3223
LAGRONE,2410
RIZZOTTO,371
WIMBISH,1500
MEETZE,723
DIMAYUGA,362
WEHMER,177
TORR,477
VEESER,181
PEREZORTEGA,167
CIULLO,574
NIEMEIER,1138
SILAGYI,145
EISEL,1014
SUCKOW,1001
BASSIRI,122
SEMIDEY,610
GREIMANN,177
TATUM,24558
PFLEGING,100
OTEYZA,103
WHITECLOUD,140
KUCZAJ,100
HILKEMANN,105
HARLACKER,122
REXRODE,1782
BELLOMO,1091
KOSTAKIS,242
KOVAS,116
MONAS,151
ALSHEHRI,169
ECHEVERRI,1406
KALAF,188
KORTES,199
LOVIE,121
INCONTRO,167
NOHR,515
FUTO,188
HORSBURGH,230
LUCHSINGER,909
MAVITY,465
PERDIKIS,108
TAFELSKI,321
VANAMAN,880
HOLYOKE,280
EISENLOHR,263
GREENLEY,624
ZAPATA,32274
STAWARSKI,100
DIETZE,628
MILAR,200
ALBUJA,195
SPAUGY,158
BONES,2197
HEINTZMAN,455
TOMILSON,142
OPALKO,144
MEANEY,1958
CAAMAL,423
AZZARA,652
SANTELLAN,446
OKANOVIC,207
GIANSANTE,203
CASTORINO,111
MAJESKI,1550
FIGAROA,173
MEAGHER,5784
BLECHLE,220
MILHON,124
KIS,358
SHOULDERS,2744
BAUSKE,216
ELFERT,188
POPECK,239
HANDY,14537
PRASSAS,149
TURBIDE,137
WESP,276
SWARR,257
SIRCY,585
LAZUKA,169
HILDEBRAN,526
KERY,140
MOSSA,382
KAMEN,1442
ELLWANGER,826
AHLEFELD,124
LINZAY,120
SALVETTI,444
NARAYANAN,2188
DURLEY,516
MAYARD,370
CARELA,424
TERRASI,382
LIFFERTH,134
SMABY,151
BERCUME,194
MUSSE,396
CONSUL,193
KUBIN,510
SINNARD,151
EBERLIN,520
GIUFFRIDA,812
SILVERTHORN,1077
KAKUMANU,105
EPLIN,557
DIPERSIO,264
SLETTE,205
RAILA,137
NIEDERHAUSER,599
MACKI,155
TOLLISON,2319
MIUCCIO,166
SCHEIDECKER,376
CASHATT,433
ARENDS,2972
OBORN,417
CALWELL,243
PECORELLI,236
RIVERS,38662
GREENIER,349
BILIK,292
SHAMO,333
DOUBLEDEE,155
DABKOWSKI,425
DARABI,147
OVERTURFF,110
GATTE,143
BAIAMONTE,310
CROSMAN,238
WILMOTT,434
SAVELY,348
SCAVOTTO,160
MELZER,1516
STAIANO,370
MANZANERA,173
SARACCO,527
GRAFER,115
MAMEDOVA,164
KAEB,224
PAPAJOHN,163
BROWAND,186
MARIONEAUX,124
AASE,533
KENOYER,557
DANISZEWSKI,181
SIMEUS,273
NICKOLAUS,284
RAVELLO,159
DEZA,378
TORBIT,241
WYMES,129
FRINZI,174
TORRACA,130
GAME,405
CARCACHE,200
KHANUM,285
TOMASELLO,2529
SHIFFER,1281
HAAPANEN,155
BULSON,659
CHESTERMAN,403
HAZEL,7711
BUTENSCHOEN,209
SCIARETTA,117
DELABARRE,171
GULINO,1311
NOVAC,153
CARLESS,229
KETZ,390
RAMPAL,101
GAREN,301
SPYKE,125
VORTHMANN,116
CHLEBORAD,104
MELLIES,308
LEHNHERR,217
DORNBUSH,510
VOSEN,191
CONSTANTINIDES,314
HAFENSTEIN,139
SELING,146
FARQUE,137
GREESON,3154
WEIHING,125
OSTLER,2128
NERONA,135
SOLLITTO,334
SANTELIZ,206
UNCIANO,189
RECH,1639
LOPPNOW,456
SCHWERS,123
MACAVOY,239
SYTEK,121
ROMANYSHYN,156
SOKOLOVSKY,185
MAJOROS,383
CHRISTIAN,54198
TIM,894
CORDS,560
OMLIN,119
PITSINGER,139
LASCELLES,263
DIONIZIO,100
ABRAJANO,134
ANDRIGHETTI,110
LOBBERECHT,115
GUNDER,751
YOUNTS,1361
LUONGO,2686
BUSCIGLIO,191
BRANDY,1284
KLAK,171
FELDON,105
STIRITZ,108
LANDRETH,4568
AGOSTON,201
WINGS,142
PICCIRILLO,2066
DOHRN,318
BERIDON,117
KUYERS,108
FITTING,907
CARLING,790
AREVALOS,1044
WILLARDSON,478
WADHAMS,365
MABINI,209
ERCOLE,380
FARUQI,237
DAHDAH,249
VANDERGALIEN,182
SADO,292
ARNOLDY,373
BIEHLE,506
PRIVITERA,911
SCHOTTEL,179
FEARN,1175
CVETKOVIC,187
FAGGARD,240
LUQUE,2296
CATOE,2214
GATHERCOLE,316
CHIRICHELLA,276
NEIWERT,100
ROMPALA,173
WEE,1353
YIRKA,101
HOGSED,595
NAEOLE,270
OSTROVE,129
BASANT,177
SIMRIL,209
PROTZMAN,520
SHARIEFF,122
BELMORE,884
HAUBERT,1120
GOEKEN,457
SALLMAN,120
LARONDE,217
QUILLIAM,239
MARRINAN,371
CHAK,485
MAHNKEN,766
ECHEGOYEN,374
PLACENCIA,3996
CUCINA,112
DIPETRILLO,176
LEEKA,158
BOGDANOV,478
DAEHLER,222
EFREMOV,110
FORBES,33813
LIMAURO,167
SOCIAS,134
ECKLAR,165
BOGDANOVICH,408
SWANSTON,415
WIEGELE,245
OBEE,245
FOSCHINI,190
MEYERDIRK,136
SHADOWEN,241
KARPOWICH,314
SHREINER,601
MCCANLESS,684
CIANCANELLI,133
LEIDNER,361
JAKOWSKI,122
CURLER,291
BALAKRISHNAN,1209
ELLINGWORTH,201
BRAUGHLER,112
FESTEJO,143
FROKE,128
DEWDNEY,167
TREMONTI,281
MINNINGER,115
BISCOE,803
BALTA,330
SYDES,108
RODAMMER,123
LAZELLE,158
MOTTIN,150
HAIT,313
NOVILLA,101
GEORGIEV,970
CRAPPS,953
PLACITO,105
DEMMITT,367
ADDOTTA,160
WAHLSTROM,1387
DELROSE,166
JANNETTY,145
SUSDORF,130
TEAFORD,575
URAJE,107
ANNAN,1017
HEXUM,249
ZAHNE,117
CASH,29476
CUBILLOS,814
ISAKSEN,626
JINES,852
EVERLING,494
LAUZON,2031
ALEXANDERSON,129
STIEHM,148
MITCHKO,144
WITCHEY,268
BENNIS,958
DITH,105
GIESELER,353
NOLLETTE,268
FELCYN,172
STRACK,3209
CLAVELLE,235
WERSINGER,212
JURMU,260
DEMCHUK,493
KAUZLARICH,584
RODIONOV,115
BAULT,370
GRANADO,5004
PEREZRIOS,143
PELLERITO,785
ELKINTON,218
BARILLEAUX,119
BYLE,346
AKLES,140
TURTURICI,185
JILLSON,887
SALISBURY,13038
BADAWY,288
SLYKHUIS,110
BETHERS,174
WHETTEN,350
PAJA,131
KAPADIA,2512
LAWNICKI,123
STEENSMA,409
BUICK,350
LUDEKING,143
ORTLIP,260
BYERLY,5661
LEISLE,105
SCHERRY,200
RAUTIOLA,184
BURESS,247
KANESHIRO,2424
FOWLER,104515
GIELAROWSKI,140
MEERSMAN,256
HERNANDEZH,148
ALIC,629
HANZY,115
SOLIE,746
COOLE,272
FRIAR,1950
LEBAN,268
AGIS,134
KEELS,2843
THROWER,4938
ALEJANDRES,415
HAINSEY,158
MUKHOPADHYAY,446
MOLNER,430
MASO,213
KOENITZER,139
HAGERUP,115
SCHEINBERG,369
ARNSDORF,127
DEDERING,181
JASKOLSKI,567
ELKS,738
TESORIERO,855
KUCICH,121
GASMEN,217
SABB,1021
FLOREN,436
BALSOM,134
RAMIREZMUNOZ,144
MACKINNON,4199
TURNTINE,170
HINKSTON,242
HESSELBACH,157
CARVER,32415
DELRIE,195
MUSTIAN,295
HALLGARTH,183
CHALET,143
LAFER,153
SCHLETER,199
KINI,397
BUCKHAULTER,101
CHITTURI,174
GULKER,171
YUSUFOV,203
KATANA,164
NAWA,189
MARCHIANO,481
NIMPHIUS,119
MALLYA,193
MAHONE,3956
MOROSE,157
KOSTYK,253
PAVEZ,120
JEVNE,262
DAFOE,742
KRENK,143
KEN,546
YACAVONE,156
TOTANES,115
SAKWA,102
ALMACK,124
PRESTWOOD,1110
TREN,126
GONZALO,592
SEARFOSS,1477
SHRACK,166
BAYLOSIS,160
GREMAUD,188
BUMBERA,185
BEUCHERT,143
ROOPLAL,135
KANDEFER,136
BUCKSHAW,105
PRIBIL,180
SHEARY,129
SEXTON,43133
VARIO,269
ARNASON,198
KOFSTAD,142
MELLAND,472
AUTIO,431
KONDOS,244
POWE,4233
ROARY,162
DUSEL,299
STOOTS,829
APGOOD,123
SHERICK,408
KUCZMARSKI,280
GRABKO,117
MARCARIO,180
BEINHAUER,119
SKULTETY,246
KARHOFF,396
DAUGEREAU,112
LEVARI,139
BRUSEWITZ,162
TREROTOLA,154
ELLERBUSCH,270
KOEHNE,963
TISCH,689
ROJASHERNANDEZ,217
CONTENTE,125
NUNNS,202
WEIDEN,205
ZILKO,113
GRISEL,141
ATTIA,1232
ANIS,534
KULASA,124
DUDIK,345
SZEGDA,161
GOLDEN,49360
UDING,182
GOGAS,145
ROCHEZ,416
BOYSE,232
NYSTRAND,124
ALGARRA,122
FOODY,443
LANZILOTTI,119
WEVODAU,141
SOKOLOFF,853
NASSERY,114
KUENY,443
GERSHON,903
EICHOLTZ,465
CILIBERTO,547
DEMERCHANT,390
NOCEK,131
NAPIERSKI,196
DULLY,121
LECRONE,747
BERBERICH,1522
MAUGE,110
GERIKE,183
PARTRICK,162
YARA,330
ARNAUDO,111
PROTANO,148
LEONIS,153
ORLOVE,153
OLIVI,120
COOTE,509
KENEDY,485
JAPP,271
BUSKILL,116
LEASE,3896
DELPLATO,139
MATTO,410
CRISTINA,483
BROOMHALL,309
CALAS,349
FIGUEIRAS,222
SHIPLETT,432
BUTLAND,264
JARRAH,203
SAGUE,113
GLINSMANN,126
WIMBLE,196
PUTRA,231
MARCHELLO,364
STOUP,316
COHEN,89091
OSMUN,658
HEYDEN,676
BADONIE,111
ONSTOTT,1113
BENCIC,155
PALOMBI,422
JAUER,122
PAUCAR,1078
FIELDER,6917
ARNIERI,133
MILNOR,233
HUMALA,165
STRAWBRIDGE,1869
UPSON,1782
ANIMA,167
LUBERT,337
SNAZA,293
SEDRAK,142
GIRADO,137
DELOR,223
SPITTLE,582
SHERWIN,3296
VOSHALL,274
SHAWGER,132
BOBBIN,215
EASTERS,127
HOLDA,427
MCCADNEY,275
SIMERLY,1215
TREHERNE,224
GASTLER,119
POLAKOFF,304
CHACE,2033
CIARLA,108
PROTHRO,1149
RUDOFF,118
COWN,192
IANNELLI,959
LUCHIES,132
FUCETOLA,102
LOCKINGTON,170
STAGMAN,179
MCNAMARA,26534
DEES,10887
LAWWELL,101
RIVIECCIO,213
TOMKINSON,487
KOWACH,119
BATCHELOR,9417
BREW,2010
SAYLES,5902
GORKA,951
DUNIFON,137
TIPA,144
BLUEMER,142
BALS,176
MCGLAMRY,105
GASKEY,654
BRENS,176
GERAK,148
HOERNEMANN,161
GEHLSEN,135
WINDING,487
GLOSUP,107
ACHU,138
HIRZEL,473
PEREZSANCHEZ,775
ABUHAMDEH,225
BENOTTI,122
ELIZARRARAZ,1393
PLANCHARD,140
WIENER,5191
INGERMAN,300
VERFAILLIE,151
PIERCE,138629
MASSING,385
PETRIMOULX,143
DICKO,116
HALLIDAY,4568
SOGA,233
BURSLEY,312
URASAKI,105
LIA,706
BONELL,194
PACI,465
BATTELL,105
MACONE,153
KUWAYE,117
FOULKS,1701
MALACK,121
CZARNESKI,103
DICROCE,270
GIERACH,376
DEGREGORY,406
FERAGEN,100
MATY,120
OCANA,2064
HAIRSTON,16090
LAZZAROTTO,134
VANARSDELL,113
SILLITO,121
STREHLOW,971
CVENGROS,244
EARICK,208
SPERANDIO,252
BENNINGHOVEN,103
KOSMIDIS,109
IDREES,312
STEMP,252
SCHUELER,2404
DEREZINSKI,143
GRAESSLE,462
CLAUSEL,130
CONLOW,127
OUCH,552
HOLOCHWOST,102
PLASTINO,170
HANDLEY,9722
WIDUP,143
VERGEZ,105
ROBI,202
OTTOLINI,221
KIEHLMEIER,108
GUGALA,157
DJAN,118
ASPEITIA,269
DILELLO,536
TAMOSAITIS,107
BLOUGH,3012
HIRSHBERG,405
ACKAH,204
PLUNKARD,144
SAKSON,123
SARTI,721
FOWELL,152
TIDMARSH,153
VISAGE,301
SWEDER,165
VONGPHAKDY,523
BETTS,19983
MAZUREK,2945
CANION,480
CHARK,116
MIDDAUGH,2541
KLOPPENBURG,330
SHALE,147
ROCHEFORT,888
ASTENGO,127
RAIRDEN,228
JUEDES,516
MANOOKIAN,204
ESKELSON,455
CAMBO,103
OHMAN,1913
PARODY,313
LEIST,2382
SELM,139
SCHRIPSEMA,126
LUNDERVILLE,224
SAMORA,3180
BERIS,125
ROEMER,3551
STREMLER,140
CHICAS,4324
TYDINGS,442
WENICK,143
LITVINOFF,111
CALAMAYAN,108
TINGLING,196
MARSHAK,346
REILLY,40884
ALYOUSEF,116
ADDIE,675
MACARENO,873
SOUDEN,151
KEMM,170
CHIRAYIL,178
AZEVEDO,6014
HELBER,353
SCHEE,157
LARRIVEE,556
SHAPTER,105
PERROTTE,257
SEIDENKRANZ,110
UK,503
KALLIES,272
ULERIO,299
EUNG,109
MELLONS,118
STREATER,1828
BOHLMAN,1288
BOSACK,225
SHORTHOUSE,163
FRUZZETTI,182
VALL,255
BUSHLACK,111
OHLER,2420
LAYVA,141
OSMUS,209
PIETKIEWICZ,237
PIRRELLO,533
KOESTER,7380
AUDU,105
DAQUINO,338
BEC,215
WOLFENSBERGER,108
GERADS,589
SCHALLA,155
BESECKER,743
MANCHESTER,5182
KUMBERA,116
ARIFI,206
CHISLOM,375
RENSLOW,423
KALEMBA,334
GRAHOVAC,322
BEARLEY,167
CEVILLA,118
RIVERAGONZALEZ,327
PASSINEAU,196
LOUGHRIE,114
SNEARL,100
RAHMIG,106
GIZINSKI,278
MCPHAUL,1135
RIDNOUR,301
SHARABI,199
SHOUSE,4234
SEYOUM,575
DOLLARHYDE,172
GOLSAN,126
LUTT,235
LANGHORNE,1165
HISLER,318
ROSINI,384
JUAREZCRUZ,123
GRONBECK,128
FOREST,5076
GILDNER,723
MOUZAKIS,186
MANDT,440
GONIEA,135
GREENEY,257
GIERL,124
RHODENBAUGH,222
JAKOVAC,197
CING,322
CIRINO,1316
OBARA,611
MCCAFFERTY,5147
MANHA,100
CORNING,1544
STROHECKER,989
PORCIELLO,187
HATLELI,117
KARATAS,128
CONOSCENTI,136
ZIEM,100
BEADLING,405
FANCHER,5888
JANIEC,305
DONJUAN,1103
GHAZAL,531
GASTA,128
CERVINO,374
DALES,1279
BIALOBRZESKI,134
KREINBROOK,127
FRANCETIC,107
META,318
MIRACOLA,118
ZIARNO,107
HINNERS,662
ATHAN,331
CHAVEZFLORES,149
TINKHAM,1741
BLAUT,104
BERGHAUS,204
RICCHIUTO,147
BUNIN,220
ACITO,296
RILLO,381
GASSER,3024
ELEAM,228
MEYERS,57127
TERUEL,528
HAGHANI,120
ZEUGIN,112
SUBRAMANYA,139
BENNTT,100
SMAIL,9097
SALDIVA,112
MARTINEZGOMEZ,364
ROSELIUS,200
LHERISSON,285
NESTLERODE,263
BAEZ,31298
JENKINSON,1920
BARRIGA,5286
PONZE,152
BOSKEY,167
SCHUHMANN,329
HUSK,1471
WYETT,180
CZARNOTA,306
ROCAFORT,176
FAHSHOLTZ,104
OSOWIECKI,156
YEHYA,120
KANDOLL,118
BEAZER,562
GINTNER,132
KLAFF,226
DIERLAM,225
DILTS,2314
RODGER,1672
DAUGHDRILL,582
SIGETY,119
TALIERCIO,470
MONGOVEN,150
EBB,189
STENTZ,438
YAVORSKI,141
WAT,283
ZENKO,156
KOENIGER,112
BORGEN,1939
HOLMAN,32788
MARCELLINO,854
GRYGIER,131
HURTARTE,178
BECKENBACH,150
MALOON,279
VIGNOLI,115
HUESO,435
SCHANEMAN,173
BUDNY,550
WERK,446
JEANQUART,207
FRENN,119
PENATE,2211
SCHWEND,347
SOEDER,625
JERGE,325
MICHAU,264
BROOM,5236
FAUCETTE,1715
KLOVER,225
SWOGGER,840
PEZZELLO,118
TWADDLE,651
SILLMON,123
ROLFSMEYER,115
YOKLEY,1262
GILLIAN,2098
KIERNICKI,138
PUSHARD,214
WIGGINTON,2413
LOZINAK,154
FABACHER,316
REUER,273
GANTES,157
MARCHANT,5834
EHRENTHAL,116
YEATES,1866
SOWELL,9612
CLIPPINGER,799
SATIAGO,191
BEHNEN,284
SERY,269
BARSKE,123
TRISTAN,4642
BOUCHILLON,527
KRANENDONK,145
BRADEY,206
FRIENDS,329
MOTYL,353
YUSI,228
VIERRA,3949
KELIIKOA,164
NEMO,272
HUTZ,181
BATA,540
KENKEL,673
MOUNGER,578
MILLEY,464
KRUMENACKER,401
SHAKESPEARE,1275
WAGLE,696
LOMASNEY,419
ARMFIELD,1155
PHANH,118
NAVES,628
HUSEK,161
DEGRAZIO,251
STRENGE,277
LEISHEAR,136
MAGRUDER,3119
KUSKY,195
ABHOLD,194
MIZEN,160
MUCCI,2208
RANKHORN,213
AYORA,188
CAZEAULT,163
YAKISH,104
SYFRETT,310
COHAGAN,279
BLANCAFLOR,285
MOELKER,121
VECCHIONE,1446
SCHAETZEL,113
BRANSCUM,2588
